Placa,dia,Modelo,Odómetro Final,Odómetro Inicial,Distancia Diaria,Consumo Promedio [kWh/km],Energía [kWh],Costo Aproximado [$],kgCO2,Scoring,Nro. de Veloc.,Penalización Veloc.,Nro. de Acel.,Penalización Acel.,Nro. de Fren.,Penalización Fren.
19192,25/7/2024,BYD T018 SWB,"11,800.00","11,746.00",54.0,"0,756","40,81","130,59","17,55",9.779.999.995.231.620,0.0,0.0,5.0,1.600.000.023.841.850,3.0,0.6000000238418579
19192,24/7/2024,BYD T018 SWB,"11,746.00","11,708.00",38.0,"0,756","28,72","91,9","12,35",9.889.999.997.615.810,0.0,0.0,3.0,0.800000011920929,2.0,0.30000001192092896
19192,23/7/2024,BYD T018 SWB,"11,708.00","11,662.00",46.0,"0,756","34,76","111,23","14,95",9.969.999.998.807.900,0.0,0.0,1.0,0,2.0,0.30000001192092896
19192,22/7/2024,BYD T018 SWB,"11,662.00","11,645.00",17.0,"0,756","12,85","41,12","5,53",9.969.999.998.807.900,0.0,0.0,0.0,0,2.0,0.30000001192092896
19192,20/7/2024,BYD T018 SWB,"11,645.00","11,601.00",44.0,"0,756","33,25","106,4","14,3",9.749.999.994.039.530,0.0,0.0,5.0,1.600.000.023.841.850,4.0,0.9000000357627869
19192,19/7/2024,BYD T018 SWB,"11,601.00","11,567.00",34.0,"0,756","25,69","82,21","11,05",9.939.999.997.615.810,0.0,0.0,0.0,0,3.0,0.6000000238418579
19192,18/7/2024,BYD T018 SWB,"11,567.00","11,514.00",53.0,"0,756","40,05","128,16","17,22",966.999.998.986.721,0.0,0.0,4.0,12.000.000.178.813.900,8.0,21.000.000.834.465.000
19192,17/7/2024,BYD T018 SWB,"11,514.00","11,472.00",42.0,"0,756","31,74","101,57","13,65",9.819.999.992.847.440,0.0,0.0,0.0,0,7.0,18.000.000.715.255.700
19192,16/7/2024,BYD T018 SWB,"11,472.00","11,428.00",44.0,"0,756","33,25","106,4","14,3",966.999.998.986.721,0.0,0.0,4.0,12.000.000.178.813.900,8.0,21.000.000.834.465.000
19192,15/7/2024,BYD T018 SWB,"11,428.00","11,405.00",23.0,"0,756","17,38","55,62","7,47",100,0.0,0.0,1.0,0,1.0,0
19192,13/7/2024,BYD T018 SWB,"11,405.00","11,355.00",50.0,"0,756","37,79","120,93","16,25",9.729.999.992.251.390,0.0,0.0,4.0,12.000.000.178.813.900,6.0,15.000.000.596.046.400
19192,12/7/2024,BYD T018 SWB,"11,355.00","11,325.00",30.0,"0,756","22,67","72,54","9,75",9.959.999.999.403.950,0.0,0.0,2.0,0.4000000059604645,1.0,0
19192,11/7/2024,BYD T018 SWB,"11,325.00","11,272.00",53.0,"0,756","40,05","128,16","17,22",973.999.999.165.535,0.0,0.0,3.0,0.800000011920929,7.0,18.000.000.715.255.700
19192,10/7/2024,BYD T018 SWB,"11,272.00","11,236.00",36.0,"0,756","27,21","87,07","11,7",9.959.999.999.403.950,0.0,0.0,2.0,0.4000000059604645,0.0,0
19192,9/7/2024,BYD T018 SWB,"11,236.00","11,197.00",39.0,"0,756","29,47","94,3","12,67",9.859.999.996.423.720,0.0,0.0,3.0,0.800000011920929,3.0,0.6000000238418579
19192,8/7/2024,BYD T018 SWB,"11,197.00","11,179.00",18.0,"0,756","13,6","43,52","5,85",100,0.0,0.0,1.0,0,0.0,0
19192,6/7/2024,BYD T018 SWB,"11,179.00","11,143.00",36.0,"0,756","27,21","87,07","11,7",9.899.999.997.019.760,0.0,0.0,2.0,0.4000000059604645,3.0,0.6000000238418579
19192,5/7/2024,BYD T018 SWB,"11,143.00","11,110.00",33.0,"0,756","24,94","79,81","10,72",9.959.999.999.403.950,0.0,0.0,2.0,0.4000000059604645,1.0,0
19192,4/7/2024,BYD T018 SWB,"11,110.00","11,057.00",53.0,"0,756","40,05","128,16","17,22",9.859.999.996.423.720,0.0,0.0,3.0,0.800000011920929,3.0,0.6000000238418579
19192,3/7/2024,BYD T018 SWB,"11,057.00","11,017.00",40.0,"0,756","30,23","96,74",13,9.789.999.994.635.580,0.0,0.0,4.0,12.000.000.178.813.900,4.0,0.9000000357627869
19192,2/7/2024,BYD T018 SWB,"11,017.00","10,978.00",39.0,"0,756","29,47","94,3","12,67",9.839.999.997.615.810,0.0,0.0,5.0,1.600.000.023.841.850,1.0,0
19192,1/7/2024,BYD T018 SWB,"10,978.00","10,960.00",18.0,"0,756","13,6","43,52","5,85",100,0.0,0.0,0.0,0,1.0,0
19192,29/6/2024,BYD T018 SWB,"10,960.00","10,925.00",35.0,"0,756","26,45","84,64","11,37",9.939.999.997.615.810,0.0,0.0,1.0,0,3.0,0.6000000238418579
19192,28/6/2024,BYD T018 SWB,"10,925.00","10,886.00",39.0,"0,756","29,47","94,3","12,67",9.749.999.994.039.530,0.0,0.0,5.0,1.600.000.023.841.850,4.0,0.9000000357627869
19192,27/6/2024,BYD T018 SWB,"10,886.00","10,833.00",53.0,"0,756","40,05","128,16","17,22",9.889.999.997.615.810,0.0,0.0,3.0,0.800000011920929,2.0,0.30000001192092896
19192,26/6/2024,BYD T018 SWB,"10,833.00","10,799.00",34.0,"0,756","25,69","82,21","11,05",9.899.999.997.019.760,0.0,0.0,2.0,0.4000000059604645,3.0,0.6000000238418579
19192,25/6/2024,BYD T018 SWB,"10,799.00","10,750.00",49.0,"0,756","37,03","118,5","15,92",9.819.999.995.827.670,0.0,0.0,4.0,12.000.000.178.813.900,3.0,0.6000000238418579
19192,24/6/2024,BYD T018 SWB,"10,750.00","10,733.00",17.0,"0,756","12,85","41,12","5,53",100,0.0,0.0,0.0,0,1.0,0
19192,22/6/2024,BYD T018 SWB,"10,733.00","10,697.00",36.0,"0,756","27,21","87,07","11,7",100,0.0,0.0,1.0,0,0.0,0
19192,21/6/2024,BYD T018 SWB,"10,697.00","10,654.00",43.0,"0,756","32,5",104,"13,98",9.679.999.992.251.390,0.0,0.0,6.0,20.000.000.298.023.200,5.0,12.000.000.476.837.100
